X,Y,objectid,id_punto,nombreestablecimiento,direccion,codigo_mpio,municipio,barrio,linea_cuenca,estado,longitud,latitud
-75.5666000100702,6.25233830993008,1073,1073,Fiscalia (2),CL 53 49 148,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56660001,6.25233831
-75.565718239957,6.24789687957689,1074,1074,Gigante Av Oriental,CR 46 49 A 03,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56571824,6.24789688
-75.565718239957,6.24789687957689,1075,1075,Gigante Av Oriental (3),CR 46 49 A 03,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56571824,6.24789688
-75.5671046395794,6.24803610043449,1076,1076,Junin Adn,CL 49 48 17,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56710464,6.2480361
-75.5671046395794,6.24803610043449,1077,1077,Junin Adn (2),CL 49 48 17,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56710464,6.2480361
-75.5671046395794,6.24803610043449,1078,1078,Junin Adn (3),CL 49 48 17,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56710464,6.2480361
-75.5663712100657,6.24942906957573,1079,1079,La Bastilla 3 (2),CR 48 50 81,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56637121,6.24942907
-75.5656282799695,6.24868800978268,1080,1080,La Playa Rey,CL 51 45 27 ,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56562828,6.24868801
-75.5661565396622,6.24729617989804,1081,1081,Lankaster,CR 46 48 83,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56615654,6.24729618
-75.5664982102873,6.24889275000778,1082,1082,Licorera La Bastilla,CR 48 50 12,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56649821,6.24889275
-75.5643587098431,6.25075553965072,1083,1083,Maracaibo Rey,CL 53 46 77,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56435871,6.25075554
-75.5647942795682,6.24922481980506,1084,1084,Multicarnes La Playa,CR 46 52 05,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56479428,6.24922482
-75.5646560899314,6.24949594997508,1085,1085,Oficina Avenida Oriental,CR 46 52 29,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56465609,6.24949595
-75.5642319800144,6.24670725974347,1086,1086,Parqueadero Metro Palo Gig,CL 49 44 36,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56423198,6.24670726
-75.5646898396366,6.24647013020634,1087,1087,Plazuela De San Ignacio,CR 44 48 43,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56468984,6.24647013
-75.5686858999566,6.23398358071031,1088,1088,Plazuelas De San Diego,CR 43 33 57,05001,Medellín,San Diego,Línea 2,En servicio,-75.5686859,6.23398358
-75.5708099601577,6.2399199098115,1089,1089,Restaurante Dardanelos # 2,CR 48 39 74,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.57080996,6.23991991
-75.5730248696784,6.23496837043556,1090,1090,Restaurante Dukar,CR 48 32 191,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.57302487,6.23496837
-75.562320240224,6.25343007958705,1091,1091,Sabropan,CR 46 57 06,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56232024,6.25343008
-75.570015047251,6.23430646738795,1092,1092,San Diego Rey,CR 43 33 57 LC 163,05001,Medellín,San Diego,Línea 2,En servicio,-75.57001505,6.23430647
-75.5651543629616,6.24754831202126,1093,1093,San Jose,CL 49 45 42,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56515436,6.24754831
-75.5694756897713,6.24148351980751,1094,1094,San Sebastian (2),CR 46 41 54,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56947569,6.24148352
-75.565077500411,6.25088257957568,1095,1095,Sucre,CR 47 52 135,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.5650775,6.25088258
-75.5650301618904,6.24928125596892,1096,1096,Tu Pan,CR 46 52 05,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56503016,6.24928126
-75.5825970002407,6.30623899990924,1097,1097,Abarrotes E M,CR 84 104 A 11,05001,Bello,Paris,Línea A,En servicio,-75.582597,6.306239
-75.5818517803389,6.1958083900389,1098,1098,Aguacatala 211,CR 50 12 SUR 0 (105),05360,Medellín,Guayabal,Línea A,En servicio,-75.58185178,6.19580839
-75.5857814704307,6.18704485973776,1099,1099,AYURA,CL 85  42 01 ( AYU2 10),05360,Itagui,Itagui,Línea A,En servicio,-75.58578147,6.18704486
-75.5857814704307,6.18704485973776,1100,1100,Ayura (2),CL 85 42 01 (105)        ,05360,Itagui,Itagui,Línea A,En servicio,-75.58578147,6.18704486
-75.5681476896255,6.2507183802927,1101,1101,Berrio,CR 51 51 44,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56814769,6.25071838
-75.5693083201591,6.2481331297761,1102,1102,Berrio 234,CR 51 48 00 INT 132 (BER2 34),05001,Medellín,La Candelaria,Línea A,En servicio,-75.56930832,6.24813313
-75.5713025073263,6.27822735388642,1103,1103,Bingo Terminal Del Norte,CR 64C 78 580 LOCAL 50,05001,Medellín,Caribe,Línea A,En servicio,-75.57130251,6.27822735
-75.5656000001061,6.26848500000037,1104,1104,Bosque Plaza,CR 52 71 136,05001,Medellín,Moravia,Línea A,En servicio,-75.5656,6.268485
-75.5686444804355,6.25069349040616,1105,1105,Boyaca Qap,CL 51 51 66 ,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56864448,6.25069349
-75.5619571501693,6.29563672962328,1106,1106,Brosty Suarez,CR 63 103 E 64,05001,Medellín,Caribe,Línea A,En servicio,-75.56195715,6.29563673
-75.6043100002084,6.16070500010884,1107,1107,Burbuja Mayorca Etapa 3,CR 48 50 SUR 128 BURBUJA 1082 ETAPA 3,05631,Itagui,Itagui,Línea A,En servicio,-75.60431,6.160705
-75.6043100002084,6.16070500010884,1108,1108,Burbuja Mayorca Etapa 3  (2),CR 48 50 SUR 128 BURBUJA 1082 ETAPA 3,05631,Itagui,Itagui,Línea A,En servicio,-75.60431,6.160705
-75.5689054401272,6.24894202006064,1109,1109,Burbuja Metroparque Berrio # 2,CR 51  49 00 LOC 134,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56890544,6.24894202
-75.5702433298259,6.24585323017735,1110,1110,Burbuja San Antonio # 1,CR  51  45 00 LOCAL104,05001,Medellín,La Candelaria,Línea A,En servicio,-75.57024333,6.24585323
-75.5713921097843,6.24524880976746,1111,1111,Cantina Y Restaurante Aguadas,CR 52 44 56,05001,Medellín,La Candelaria,Línea A,En servicio,-75.57139211,6.24524881
-75.5733409904201,6.27265565964273,1112,1112,Caribe Qap,CR 64C 74 18,05001,Medellín,Caribe,Línea A,En servicio,-75.57334099,6.27265566
-75.5683011497238,6.25072802977804,1113,1113,Casino Slot,CR 51 51 35,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56830115,6.25072803
-75.5683011497238,6.25072802977804,1114,1114,Casino Slot (2),CR 51 51 35,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56830115,6.25072803
-75.5431049996155,6.34034599999867,1115,1115,Cc Estacion Niquia,DG 55 N 37 41 LOCAL 138,05088,Bello,Bello,Línea A,En servicio,-75.543105,6.340346
-75.5431049996155,6.34034599999867,1116,1116,Cc Estacion Niquia (2),DG 55 N 37 41 LOCAL 138,05088,Bello,Bello,Línea A,En servicio,-75.543105,6.340346
-75.6054053411872,6.16185604975664,1117,1117,Cc Mayorca Local 356 (2),CL 51 SUR 48 57,05631,Itagui,Itagui,Línea A,En servicio,-75.60540534,6.16185605
-75.5720860295952,6.24325899003631,1118,1118,Cc Metrocentro 1 Local 102,CR 52 42 60 LOCAL 102,05001,Medellín,La Candelaria,Línea A,En servicio,-75.57208603,6.24325899
-75.5576849315613,6.31718967721764,1119,1119,Cencosud Metro Bello,CR 50 27 B 71,05088,Bello,Bello,Línea A,En servicio,-75.55768493,6.31718968
-75.5711857182545,6.27934099963822,1120,1120,Centro C. Terminal Coonorte,CR 64 C 78 580 N 9863,05001,Medellín,Caribe,Línea A,En servicio,-75.57118572,6.279341
-75.5708209375705,6.27880297763259,1121,1121,Centro C. Terminal Fonda,CR 64 C 78 580,05001,Medellín,Caribe,Línea A,En servicio,-75.57082094,6.27880298
-75.5712018115728,6.27840252573689,1122,1122,Centro C. Terminal Mercatodo,CR 64 C 78 580 N 083,05001,Medellín,Caribe,Línea A,En servicio,-75.57120181,6.27840253
-75.5707565651955,6.28015683226738,1123,1123,Centro C. Terminal Ochoa,CR 64 C 78 580 N 9853,05001,Medellín,Caribe,Línea A,En servicio,-75.57075656,6.28015683
-75.6063758962915,6.16506121883334,1124,1124,CENTRO COMERCIAL EL BUFALO,CL 50 CR 41 81 INTERIOR 101,05360,Itagui,Itagui,Línea A,En servicio,-75.6063759,6.16506122
-75.570511490413,6.25073983043934,1125,1125,Centro Comercial Universo,Cl 50 N 53 12 LOCAL 124,05001,Medellín,La Candelaria,Línea A,En servicio,-75.57051149,6.25073983
-75.5727360900606,6.24824805975688,1126,1126,Cisneros,CL 46  54 00 (137),05001,Medellín,La Candelaria,Línea A,En servicio,-75.57273609,6.24824806
-75.557018519961,6.33171240978985,1127,1127,Cootrafa,CL 46 49 B 07,05088,Bello,Bello,Línea A,En servicio,-75.55701852,6.33171241
-75.569452259912,6.25049373011529,1128,1128,Corona,CR 52 N 50 68,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56945226,6.25049373
-75.5726480003656,6.28047599996154,1129,1129,Delicias La 65,CL 84 65 10,05001,Medellín,Caribe,Línea A,En servicio,-75.572648,6.280476
-75.5674402304066,6.24829055037452,1130,1130,Diagonal 50 Lea,DG 50 49 17,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56744023,6.24829055
-75.5698448596238,6.24996248017089,1131,1131,Drogas La Rebaja,Cr 52 49 89,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56984486,6.24996248
-75.5902129998644,6.19090799992302,1132,1132,El Bodegon,CR 50 85 157,05360,Itagui,Itagui,Línea A,En servicio,-75.590213,6.190908
-75.5540317698633,6.33096592992287,1133,1133,Estacion Bello,CL 44  44 18,05088,Bello,Bello,Línea A,En servicio,-75.55403177,6.33096593
-75.5540317698633,6.33096592992287,1134,1134,Estación Bello (2),CL 44 44 18,05088,Bello,Bello,Línea A,En servicio,-75.55403177,6.33096593
-75.5972755501366,6.25835846038652,1135,1135,Estacion Floresta  (Flo 210),CL 47 D  79 00  (FLO 210),05001,Medellín,Calasanz,Línea A,En servicio,-75.59727555,6.25835846
-75.6258950001296,6.15248600010355,1136,1136,Estacion La Estrella (2),CR 49 77 SUR 90,05631,Sabaneta,Sabaneta,Línea A,En servicio,-75.625895,6.152486
-75.5573941900229,6.31443284995396,1137,1137,Estacion Madera,CL 25 B 49 32 INT 124 (MAD2 20),05088,Bello,Bello,Línea A,En servicio,-75.55739419,6.31443285
-75.6166249999468,6.15561699990256,1138,1138,Estacion Sabaneta,CRA 48B 67SUR 10,05631,Sabaneta,Sabaneta,Línea A,En servicio,-75.616625,6.155617
-75.6033779397106,6.25867682971945,1139,1139,Estacion Santa Lucia,CL 47 DD 86 00 (LUC 2 16),05001,Medellín,Los Pinos,Línea A,En servicio,-75.60337794,6.25867683
-75.5830794296842,6.25426106980041,1140,1140,Éxito De Colombia,CR 66 48 C 38,05001,Medellín,Suramericana,Línea A,En servicio,-75.58307943,6.25426107
-75.5559083100677,6.33054478036564,1141,1141,Fabricato Hv,CR 49 44 18,05088,Bello,Bello,Línea A,En servicio,-75.55590831,6.33054478
-75.5710355154474,6.27966679958834,1142,1142,Ferrocarril,CR 64 C 78 580,05001,Medellín,Caribe,Línea A,En servicio,-75.57103551,6.2796668
-75.5693833869775,6.24853016692498,1143,1143,Flamingo Bolivar,CR 51 48 31,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56938339,6.24853017
-75.5711440597815,6.24469231963498,1144,1144,Gana Servicios Alpujarra,CL 44 51 45,05001,Medellín,La Candelaria,Línea A,En servicio,-75.57114406,6.24469232
-75.5423829301969,6.33927264182182,1145,1145,Gana Servicios C.C Puerta Del Norte I I (2),DG 55 AUT NORTE LOCAL 1 154,05088,Bello,Bello,Línea A,En servicio,-75.54238293,6.33927264
-75.5691929001198,6.24991463004621,1146,1146,Gana Servicios Parque Berrio (4),CL 50 51 65,05001,Medellín,La Candelaria,Línea A,En servicio,-75.5691929,6.24991463
-75.5691929001198,6.24991463004621,1147,1147,Gana Servicios Parque Berrio (5),CL 50 51 65,05001,Medellín,La Candelaria,Línea A,En servicio,-75.5691929,6.24991463
-75.5724221100042,6.2423628004076,1148,1148,Heladeria Y Billares Los Ronderos,CR 52 41 18,05001,Medellín,La Candelaria,Línea A,En servicio,-75.57242211,6.2423628
-75.5635989004027,6.26326272960492,1149,1149,Hospital 217,CR 51 66 04,05001,Medellín,Sevilla,Línea A,En servicio,-75.5635989,6.26326273
-75.5657785097261,6.25821906993552,1150,1150,Hospital Prado,CR 51 59 05,05001,Medellín,Sevilla,Línea A,En servicio,-75.56577851,6.25821907
-75.5671931299231,6.24914727989922,1151,1151,La Bodeguita Colombia,CL 50 49 52,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56719313,6.24914728
-75.5839184498714,6.17419346009242,1152,1152,La Magnolia 2,DG 32 D 32 C SUR 8,05266,Envigado,Envigado,Línea A,En servicio,-75.58391845,6.17419346
-75.5688111996674,6.25300419962691,1153,1153,La Red,CL 53 52A 06,05001,Medellín,Candelaria,Línea A,En servicio,-75.5688112,6.2530042
-75.5535679103933,6.31526639990324,1154,1154,Madera,CR 45 26 19 ,05088,Bello,Bello,Línea A,En servicio,-75.55356791,6.3152664
-75.6236859997268,6.15216100022896,1155,1155,Mall Vegas Plaza,CRR 48 76 D SUR 52 LOCAL 131 ,05631,Sabaneta,Sabaneta,Línea A,En servicio,-75.623686,6.152161
-75.5683519997587,6.24664799969381,1156,1156,Maya Mass,CR 49 45 123,05001,Medellín,La Candelaria,Línea A,En servicio,-75.568352,6.246648
-75.5711752097623,6.24908182018262,1157,1157,Media Naranja,CR 53 48 35,05001,Medellín,La Candelaria,Línea A,En servicio,-75.57117521,6.24908182
-75.5702769995811,6.24854799970555,1158,1158,Media Naranja-Pichincha,CR 52 48 02,05001,Medellín,La Candelaria,Línea A,En servicio,-75.570277,6.248548
-75.5702769995811,6.24854799970555,1159,1159,Media Naranja-Pichincha (2),CR 52 48 02,05001,Medellín,La Candelaria,Línea A,En servicio,-75.570277,6.248548
-75.5593144503338,6.30075680014408,1160,1160,Metro Acevedo Ac210,CR 63 A 105 68,05001,Medellín,Girardot,Línea A,En servicio,-75.55931445,6.3007568
-75.5684334401241,6.25000604043455,1161,1161,Metro Estacion Parque Berrio,CR 51 50 50,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56843344,6.25000604
-75.5674852000697,6.25088814995058,1162,1162,Metro Plazuela Nutibara,CR 50 A  52 03,05001,Medellín,La Candelaria,Línea A,En servicio,-75.5674852,6.25088815
-75.6071390896855,6.16631981990722,1163,1163,Metro Terminal   ,CL 50 40 01 LOCAL 115   ,05360,Itagui,Itagui,Línea A,En servicio,-75.60713909,6.16631982
-75.5678477996443,6.25253360019327,1164,1164,Multicarnes,CL 53 51 08,05001,Medellín,La Candelaria,Línea A,En servicio,-75.5678478,6.2525336
-75.5661314101905,6.24476913956192,1165,1165,Niquitao Con Maturin,CR 44 46 13,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56613141,6.24476914
-75.5718459997513,6.27909799964632,1166,1166,Nuevo Tricentenario,CR 63 C N 96 A 136 INT 115,05001,Medellín,Caribe,Línea A,En servicio,-75.571846,6.279098
-75.5651018896709,6.26703825036404,1167,1167,Nutabe Seguro,CL 70 51 D 08,05001,Medellín,Sevilla,Línea A,En servicio,-75.56510189,6.26703825
-75.5709654199058,6.24462309007083,1168,1168,Oficina Alpujarra Manual,CL 44 51 11,05001,Medellín,La Candelaria,Línea A,En servicio,-75.57096542,6.24462309
-75.5598192702858,6.24720407965517,1169,1169,Pablo Tobon (2),CL 51 40 9,05001,Medellín,La Candelaria,Línea A,En servicio,-75.55981927,6.24720408
-75.5712299998081,6.27986999986784,1170,1170,Papeleria Señal Net,CL 64 A 78 581 TERMINAL NORTE LOCAL 319,05001,Medellín,Caribe,Línea A,Desactivado,-75.57123,6.27987
-75.5691929001198,6.24991463004621,1171,1171,Parque Berrio,CL 50 51 65,05001,Medellín,La Candelaria,Línea A,En servicio,-75.5691929,6.24991463
-75.5634228000643,6.26568074967518,1172,1172,Parque San Pedro,CL 68 51 A 01,05001,Medellín,Sevilla,Línea A,En servicio,-75.5634228,6.26568075
-75.569633769905,6.24412867966505,1173,1173,Parqueadero El Pulpo,CL 44 48 73,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56963377,6.24412868
-75.5685344296267,6.25014730028758,1174,1174,Participacion Parque De Berrio,CR 51 50 67,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56853443,6.2501473
-75.5685344296267,6.25014730028758,1175,1175,Participacion Parque De Berrio (2),CR 51 50 67,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56853443,6.2501473
-75.5579822002585,6.30297839969164,1176,1176,Peladitos De Corazon,CR 63 109 A 34,05001,Medellín,Girardot,Línea A,En servicio,-75.5579822,6.3029784
-75.5676877198606,6.25077204985992,1177,1177,Plazuela Nutibara,CL 51 A 50 61 LOCAL 001,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56768772,6.25077205
-75.5702505397044,6.23404353962779,1178,1178,Pollos Mario San Diego,CR 43 A 33 25,05001,Medellín,La Candelaria,Línea A,En servicio,-75.57025054,6.23404354
-75.5734919397272,6.2726429495736,1179,1179,Pvi Caribe,CR 64 C 74 9,05001,Medellín,Caribe,Línea A,En servicio,-75.57349194,6.27264295
-75.5664033499899,6.25673674025749,1180,1180,Pvi Prado,CR 51 57 105,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56640335,6.25673674
-75.5664033499899,6.25673674025749,1181,1181,Pvi Prado (2),CR 51 57 105,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56640335,6.25673674
-75.5710068798511,6.24441435027947,1182,1182,Restaurante Cafetos,CR 50 41 215,05001,Medellín,La Candelaria,Línea A,En servicio,-75.57100688,6.24441435
-75.5702433298259,6.24585323017735,1183,1183,San Antonio # 2,CR 51 45 00 LOC 136,05001,Medellín,La Candelaria,Línea A,En servicio,-75.57024333,6.24585323
-75.5698170396977,6.24722377970365,1184,1184,San Antonio # 3,CL 46 51 00 LOC 139,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56981704,6.24722378
-75.5694784296329,6.24773274990228,1185,1185,San Antonio 232,CR 51 47 00 INT 106,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56947843,6.24773275
-75.5702433298259,6.24585323017735,1186,1186,San Antonio 252,CR 51 45 00 MD 116,05001,Medellín,La Candelaria,Línea A,En servicio,-75.57024333,6.24585323
-75.5694756897713,6.24148351980751,1187,1187,San Sebastian,CR 46 41 54,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56947569,6.24148352
-75.5667575404351,6.2501143298359,1188,1188,Santa Elena,CL 52 49 27,05001,Medellín,La Candelaria,Línea A,En servicio,-75.56675754,6.25011433
-75.582417480016,6.25325469039836,1189,1189,Suramericana,CL 48 65 00 INT 120 (SAN 2 22),05001,Medellín,Suramericana,Línea A,En servicio,-75.58241748,6.25325469
-75.5544481596588,6.33318688017777,1190,1190,Talleres,CR 46 46 03,05088,Bello,Bello,Línea A,En servicio,-75.55444816,6.33318688
-75.5708745822643,6.27896294543097,1191,1191,Terminal Norte Metro,CR 64 C 78 580,05001,Medellín,Caribe,Línea A,En servicio,-75.57087458,6.27896294
-75.5711696249362,6.27945297698657,1192,1192,Terminal Norte Metro 1,CR 64 C 78 580,05001,Medellín,Caribe,Línea A,En servicio,-75.57116963,6.27945298
-75.5710140573902,6.278696332704,1193,1193,Terminal Norte Ochoa,CR 64 C 78 580,05001,Medellín,Caribe,Línea A,En servicio,-75.57101406,6.27869633
-75.5733924001055,6.27623436042006,1194,1194,Terpel La 65,CR 65 78 190,05001,Medellín,Caribe,Línea A,En servicio,-75.5733924,6.27623436
-75.5692189997721,6.25101326012594,1195,1195,Veracruz # 1,CR 52 51 42 LOC 180,05001,Medellín,La Candelaria,Línea A,En servicio,-75.569219,6.25101326
-75.5692189997721,6.25101326012594,1196,1196,Veracruz # 1 (2),CR 52 51 42 LOC 180,05001,Medellín,La Candelaria,Línea A,En servicio,-75.569219,6.25101326
-75.5762730403036,6.25164649012346,1197,1197,Bar 3 Reyes,CL 49 N 59 13,05001,Medellín,La Candelaria,Línea B,En servicio,-75.57627304,6.25164649
-75.5775557896135,6.24763912988426,1198,1198,Bar El Cariñito,CL 44 A 59 03,05001,Medellín,La Candelaria,Línea B,En servicio,-75.57755579,6.24763913
-75.5757902596187,6.24781932965154,1199,1199,Bar Y Restaurante Caballo Blanco,CR 57 A 45 10,05001,Medellín,La Candelaria,Línea B,En servicio,-75.57579026,6.24781933
-75.5852920898235,6.25748726030487,1200,1200,Bodega Colombia,CL 49 B 68 94,05001,Medellín,Suramericana,Línea B,En servicio,-75.58529209,6.25748726
-75.585249993871,6.2518827296997,1201,1201,Cencosud Jumbo La 65,CR 65 45 85,05001,Medellín,La Candelaria,Línea B,En servicio,-75.58524999,6.25188273
-75.5855194426421,6.25161318043643,1202,1202,Cencosud Jumbo La 65 No. 2,CR 65 45 85,05001,Medellín,La Candelaria,Línea B,En servicio,-75.58551944,6.25161318
-75.5723661602334,6.24812173000366,1203,1203,Centro Comercial El Castillo,CL 46 53 A 14 LC 102,05001,Medellín,La Candelaria,Línea B,En servicio,-75.57236616,6.24812173
-75.5921525461062,6.25697713160257,1204,1204,Centro Comercial Obelisco,CR 74 48 37,05001,Medellín,Suramericana,Línea B,En servicio,-75.59215255,6.25697713
-75.6146392398753,6.2576757701632,1205,1205,Colanta,CL 47A 99 36,05001,Medellín,San Javier N0 1,Línea B,En servicio,-75.61463924,6.25767577
-75.587993894313,6.24766309389579,1206,1206,Consumo San Joaquin,CR 69 42 29,05001,Medellín,Laureles,Línea B,En servicio,-75.58799389,6.24766309
-75.5877915496936,6.25317374976499,1207,1207,Estadio ,CR 70 47D 00 (EST 2 20),05001,Medellín,Laureles,Línea B,En servicio,-75.58779155,6.25317375
-75.5824759100353,6.25565197032564,1208,1208,Éxito Colombia,CR 66 49 A 32,05001,Medellín,Suramericana,Línea B,En servicio,-75.58247591,6.25565197
-75.5771667499252,6.24960733007427,1209,1209,Gana Servicios Barrio Triste,CL 46 59 47,05001,Medellín,La Candelaria,Línea B,En servicio,-75.57716675,6.24960733
-75.5811446103775,6.25600479996387,1210,1210,Gana Servicios Los Sauces,CL 50 65 01,05001,Medellín,Suramericana,Línea B,En servicio,-75.58114461,6.2560048
-75.6160073695614,6.25600625014023,1211,1211,Ganaservicios San Javier,CR 99 42 54,05001,Medellín,San Javier N0 1,Línea B,En servicio,-75.61600737,6.25600625
-75.6029412102605,6.25576007014191,1212,1212,La 87,CR 87 45 C 96 LOCAL 4,05001,Medellín,Los Pinos,Línea B,En servicio,-75.60294121,6.25576007
-75.6165339197602,6.25485977998543,1213,1213,Los Veteranos,CR 101 40 39,05001,Medellín,San Javier N0 1,Línea B,En servicio,-75.61653392,6.25485978
-75.5832557716695,6.25656332384453,1214,1214,Macroraiz,CR 67 49B 15 LC 13A,05001,Medellín,Suramericana,Línea B,En servicio,-75.58325577,6.25656332
-75.5859098181252,6.24950122389641,1215,1215,Makro,CL 44 66 50,05001,Medellín,La Candelaria,Línea B,En servicio,-75.58590982,6.24950122
-75.574039540148,6.24723071994989,1216,1216,Mall Comercial Y Parqueadero Tenerife,CR 55 45 10,05001,Medellín,La Candelaria,Línea B,En servicio,-75.57403954,6.24723072
-75.6164436597354,6.25664213959011,1217,1217,Merquefacil,CL 43 100 28,05001,Medellín,San Javier N0 1,Línea B,En servicio,-75.61644366,6.25664214
-75.5826830597432,6.25520487974215,1218,1218,Semillero Éxito,CR 66 49 40,05001,Medellín,Suramericana,Línea B,En servicio,-75.58268306,6.25520488
-75.5849390698831,6.25781136031008,1219,1219,Tierras Antioqueñas (Pa Mi Tiera),CL 50 68 123,05001,Medellín,Suramericana,Línea B,En servicio,-75.58493907,6.25781136
-75.6132004298443,6.26601881031167,1220,1220,Metro Cable Juan Xxiii,CR 99 D D 48 F 01,05001,Medellín,San Javier N0 1,Línea J,En servicio,-75.61320043,6.26601881
-75.6348700896928,6.27620804038143,1221,1221,Oficina Apuestas Ochoa,CL 61 CR 129 A 19,05001,Medellín,San Cristobal Vereda La Loma,Línea J,En servicio,-75.63487009,6.27620804
-75.6215399999715,6.25581999977677,1222,1222,Vallejuelo,CL 61 B 104 B 11,05001,Medellín,San Javier N0 1,Línea J,En servicio,-75.62154,6.25582
-75.5422752796865,6.29275840033619,1223,1223,Estacion Metro Cable Santo Domingo,CR 32 102 B 83,05001,Medellín,Santo Domingo Savio Nº 1,Línea K,En servicio,-75.54227528,6.2927584
-75.5415377098376,6.29283267019745,1224,1224,Metro Cable 3,CR 31 102 C 42,05001,Medellín,Santo Domingo Savio Nº 1,Línea K,En servicio,-75.54153771,6.29283267
-75.5415377098376,6.29283267019745,1225,1225,Metro Cable 3 (2),CR 31 102 C 042,05001,Medellín,Santo Domingo Savio Nº 1,Línea K,En servicio,-75.54153771,6.29283267
-75.5479641603622,6.29536750032338,1226,1226,Teleferico 1,CL 107 B 42 B 06,05001,Medellín,Popular,Línea K,En servicio,-75.54796416,6.2953675
-75.5411317602624,6.29514510967146,1227,1227,Terminal Santo Domingo,CR 31 107 2,05001,Medellín,Santo Domingo Savio Nº 1,Línea K,En servicio,-75.54113176,6.29514511
-75.6036445839415,6.2533358381883,1228,1228,5 Esquinas 2,CL 45 84 9,05001,Medellín,Los Pinos,Línea O,En servicio,-75.60364458,6.25333584
-75.5931680196697,6.27308670974765,1229,1229,Asados La 80,CR 80 64 A 12,05001,Medellín,Calasanz,Línea O,En servicio,-75.59316802,6.27308671
-75.5827300003101,6.27383000029485,1230,1230,California Movil,CL 73 72 A 56,05001,Medellín,El Diamante,Línea O,En servicio,-75.58273,6.27383
-75.6010150004075,6.25605599993843,1231,1231,Consumo Floresta,CR 84 45 F 12,05001,Medellín,Laureles,Línea O,En servicio,-75.601015,6.256056
-75.6023763496099,6.23504379959867,1232,1232,Distribuidora Berlin,CR 81 32 109,05001,Medellín,Belen,Línea O,Desactivado,-75.60237635,6.2350438
-75.6027248195833,6.2461239397133,1233,1233,Exito La 80,CR 81 37 D 9,05001,Medellín,Los Pinos,Línea O,En servicio,-75.60272482,6.24612394
-75.5971373703813,6.26355280005916,1234,1234,Farmacia,CL 50 80 21,05001,Medellín,Calasanz,Línea O,En servicio,-75.59713737,6.2635528
-75.6009573896517,6.25487341024428,1235,1235,Floresta 2,CR 82 45 D 48,05001,Medellín,Los Pinos,Línea O,En servicio,-75.60095739,6.25487341
-75.5973975799798,6.26026722955987,1236,1236,Floresta La 80,CR 80 48 B 60,05001,Medellín,Calasanz,Línea O,En servicio,-75.59739758,6.26026723
-75.6040850997905,6.25060736029896,1237,1237,Gana Servicios America,CL 44 82 07,05001,Medellín,Los Pinos,Línea O,En servicio,-75.6040851,6.25060736
-75.5727799997117,6.23006999966798,1238,1238,Gana Servicios Punto Clave,CL 29 46 49 B ,05001,Medellín,La Candelaria,Línea O,En servicio,-75.57278,6.23007
-75.5965482803708,6.26462908037014,1239,1239,Glorieta Colombia,CR 80 50 41,05001,Medellín,Calasanz,Línea O,En servicio,-75.59654828,6.26462908
